Restaurant_id,Total_orders,Popular_dish
158413,4288,Khorisa
158458,9536,Red Rice
158736,7423,Koshambri
158964,5135,Doodhpak
158998,3729,Daal baati churma
159098,13173,Payasam
159263,7583,Attu
159496,9186,Luchi
159643,10859,Bombil fry
160120,5657,Chicken razala
160134,14663,Chicken Varuval
160456,13544,Avial
160853,11957,Sev tameta
160883,6552,Vegetable jalfrezi
160975,7905,Bisi bele bath
161067,2426,Thalipeeth
161375,3276,Bilahi Maas
161570,8085,Rabri
161742,7891,Churma Ladoo
162296,11543,Dal tadka
162981,1753,Dum aloo
163029,12150,Sutar feni
163361,4003,Pani puri
164198,1461,Idiappam
164351,13969,Chhena jalebi
164361,8616,Gajar ka halwa
164494,13092,Chhena jalebi
164505,12435,Aloo shimla mirch
164809,10913,Turiya Patra Vatana sabji
164974,11634,Attu
165069,14616,Palathalikalu
166043,4452,Kuzhambu
166056,3931,Mohanthal
166186,6202,Maach Jhol
166202,3592,Biryani
166808,5581,Fara
166837,11579,Methi na Gota
166974,13922,Bhakri
168091,5274,Pootharekulu
168585,5767,Dal tadka
168666,4875,Bhakri
169250,2503,Poriyal
172838,9210,Bajri no rotlo
173238,4930,Koldil Chicken
173432,13643,Beef Fry
174954,4685,Jalebi
175026,11176,Petha
175054,14629,Gavvalu
175131,14645,Palathalikalu
175788,4812,Lauki ki subji
176159,11341,Shahi paneer
176243,6472,Pani puri
176737,14263,Keerai poriyal
177233,7965,Makki di roti sarson da saag
177234,13260,Sheer korma
177558,4744,Koshimbir
177925,3936,Currivepillai sadam 
180310,6281,Kachori
180333,10655,Keerai poriyal
180348,4416,Sandige
180509,9082,Chingri Bhape
181374,3925,Chak Hao Kheer
183297,4943,Adhirasam
183305,9648,Til Pitha
183789,7711,Khandvi
184584,3474,Khichu
184704,11259,Payasam
185579,10862,Kuzhakkattai
186503,6307,Koshimbir
187314,4225,Kalakand
187356,13995,Bisi bele bath
188190,11361,Chole bhature
188571,1130,Boondi
189683,4742,Pindi chana
189872,12287,Daal puri
190142,5130,Shrikhand
190571,8396,Vegetable jalfrezi
190780,13738,Aloo tikki
191644,5924,Papadum
191686,6242,Paravannam
191797,1559,Sabudana Khichadi
192057,5862,Mysore pak
192058,6567,Pootharekulu
193493,6104,Bhatura
193930,8593,Daal puri
194256,1385,Petha
194287,13610,Poha
194462,7413,Idiappam
194914,10141,Pongal
195029,5526,Farsi Puri
195188,9871,Khar
195424,4149,Pani Pitha
195580,10983,Mushroom do pyaza
195656,4073,Chicken Varuval
195786,7308,Dal makhani 
195893,1346,Chakali
196811,12902,Attu
196826,2037,Litti chokha
197009,6140,Bhindi masala
197238,10371,Goja
197766,7402,Keerai sadam
198051,12574,Kootu
199229,7159,Kutchi dabeli
201120,5867,Idiappam
201131,6735,Paruppu sadam
201138,4234,Halvasan
201514,5292,Kolim Jawla
201657,7806,Haq Maas
201877,6159,Kos kootu
202836,7086,Payokh
203053,12154,Bisi bele bath
203251,12253,Pattor
203530,14105,Zunka
203770,12352,Rasam
203887,6955,Litti chokha
204243,12163,Mihidana
204348,10509,Jeera Aloo
204368,11150,Phirni
204552,5518,Kaju katli
204598,11203,Mohanthal
204706,7080,Veg Kolhapuri
204946,5843,Shankarpali
205180,14582,Paratha
205488,13385,Ghevar
205813,6710,Chicken Tikka
206481,13921,Kansar
207415,10206,Sevai
207634,11386,Saath
207963,3090,Pesarattu
207982,8193,Pongal
208017,13197,Daal puri
208617,10672,Thalipeeth
209038,14030,Pongal
209143,6800,Paratha
209158,12073,Bhatura
209379,6151,Chingri malai curry
209690,13634,Dahi vada
209838,9146,Sattu ki roti
210033,11093,Gavvalu
210035,10295,Masor Koni
211245,2178,Daal baati churma
211283,10866,Dal makhani 
213337,5650,Maach Jhol
213355,6233,Modak
213575,10233,Thalipeeth
213931,10121,Idli
214166,9462,Dal makhani 
215012,7783,Chole bhature
215357,12634,Ghooghra
215453,13808,Obbattu holige
216061,2072,Rabri
216229,8976,Currivepillai sadam 
216561,1009,Vegetable jalfrezi
216894,7141,Dhokla
217306,6397,Bhakri
217351,9023,Pesarattu
218244,2121,Turiya Patra Vatana sabji
218579,7154,Mishti Chholar Dal
219321,2487,Upma
219356,5984,Surnoli
219460,2362,Beef Fry
219602,12210,Upma
219834,3599,Kuzhi paniyaram
219909,9711,Vada
219920,9964,Haq Maas
220162,10533,Paneer tikka masala
220829,11624,Kaju katli
221197,8142,Pantua
221964,4566,Koshambri
221975,10730,Jalebi
222053,6415,Mag Dhokli
222381,2370,Chicken razala
223313,3068,Adhirasam
224293,11261,Mohanthal
224303,2770,Beef Fry
224326,4303,Shahi tukra
225492,9860,Doodhpak
225792,2086,Khar
225926,11744,Karela bharta
226813,7474,Rasam
227152,8593,Kakinada khaja
227157,12657,Dal tadka
227235,3987,Kuzhi paniyaram
227974,9120,Palak paneer
228308,8572,Poha
228725,5426,Chole bhature
229063,12157,Papad
229581,10106,Ghooghra
229687,2884,Mishti Chholar Dal
230143,11344,Obbattu holige
230452,11922,Pachadi
230802,10567,Adhirasam
230804,1314,Vada
231224,10461,Chhena jalebi
231373,3582,Bhindi masala
231770,12904,Sevai
231777,7304,Sevai
231794,5431,Malapua
231795,12623,Double ka meetha
232321,10054,Puttu
232393,14527,Gajar ka halwa
232602,3837,Chicken razala
233108,11044,Turiya Patra Vatana sabji
233403,5605,Chingri malai curry
235488,5229,Chingri malai curry
235505,12748,Masala Dosa
236430,8742,Doodhpak
237103,10767,Dudhi halwa
237691,2519,Double ka meetha
238268,7109,Haq Maas
238578,13433,Kulfi falooda
239232,6868,Kadhi pakoda
239536,10834,Kadai paneer
239676,1445,Aloo methi
240497,9965,Haq Maas
241328,11003,Dhondas
241674,2272,Pachadi
241787,8254,Chhena jalebi
241788,3262,Gulab jamun
241997,6610,Petha
242130,5758,Chicken Varuval
242154,7703,Churma Ladoo
242720,3096,Thayir sadam
243711,12317,Rasam
244078,4936,Lassi
244883,7012,Muthiya
246047,4614,Dal tadka
247094,10167,Til Pitha
247097,3151,Laapsi
247275,5758,Keerai kootu
247601,12124,Kulfi falooda
247659,2802,Dum aloo
248929,7685,Kulfi falooda
248965,13886,Thayir sadam
249765,12114,Bengena Pitika
249774,5788,Vindaloo
249968,6920,Galho
250455,2635,Mawa Bati
250461,14191,Dhokla
250575,13107,Rajma chaval
251329,14902,Sandesh
251566,4634,Halvasan
251601,12212,Daal puri
252614,10007,Saath
253380,11444,Kanji
253424,6575,Chorafali
253593,13785,Boondi
253822,1071,Kombdi vade
253828,3261,Kuzhakkattai
253871,6025,Dhokla
254041,3866,Shukto
255436,5222,Dhondas
255789,11594,Gatta curry
255996,9647,Alu Pitika
256660,11151,Pani Pitha
257452,13787,Thepla
257810,998,Kachori
258189,8775,Methi na Gota
258598,13847,Sev khamani
258721,7608,Hando Guri
259466,14988,Kalakand
259810,13009,Saath
260124,7472,Pindi chana
260136,7000,Cheera Doi
260175,7779,Amti
260510,4465,Dahi vada
260791,12302,Pesarattu
260964,5297,Paratha
261161,9030,Bhakri
261259,12165,Sheera
261729,9328,Palathalikalu
263204,2372,Pani Pitha
263572,4248,Chana masala
263590,10318,Paniyaram
263632,4593,Obbattu holige
263677,1685,Patra
263833,10416,Kheer
263841,14753,Vegetable jalfrezi
263962,3406,Beef Fry
264137,13516,Chikki
264937,12453,Gavvalu
266271,6839,Kumol Sawul
267206,8758,Currivepillai sadam 
267734,8009,Puri Bhaji
268334,1087,Pootharekulu
270045,4754,Basundi
270067,2355,Veg Kolhapuri
271760,14067,Cham cham
273543,11392,Farsi Puri
274015,14944,Bebinca
276110,12567,Sandige
276890,7294,Chicken Tikka
277174,6461,Payokh
277399,3599,Uttapam
279826,10119,Kutchi dabeli
283324,1728,Chak Hao Kheer
284045,3456,Chorafali
284758,12015,Ghevar
285177,4460,Paruppu sadam
285642,2174,Kadai paneer
286573,12634,Double ka meetha
286775,3166,Dahi vada
286810,10381,Karela bharta
287313,14268,Veg Kolhapuri
288605,3622,Pani puri
288656,5160,Kuzhambu
289548,8422,Vegetable jalfrezi
289974,4899,Sev khamani
290397,11829,Mohanthal
290843,12534,Thepla
291259,3509,Sheera
291308,10865,Dum aloo
291742,10614,Kulfi falooda
291769,7877,Pav Bhaji
292062,6211,Dharwad pedha
292289,2358,Mahim halwa
292974,12340,Sevai
292984,8945,Pakhala
293369,11985,Dum aloo
293795,3296,Amti
293863,6829,Kakinada khaja
293883,2469,Hando Guri
293884,7390,Mishti Chholar Dal
293892,12863,Paneer tikka masala
293906,10847,Khorisa
293909,2369,Aloo gobi
294181,5624,Sev khamani
294371,7099,Thalipeeth
294586,7092,Petha
294750,2993,Butter chicken
294866,1550,Gulab jamun
295048,13812,Muthiya
295057,4350,Mohanthal
295493,4376,Laddu
295581,6212,Chhena jalebi
295657,10577,Bengena Pitika
296067,3482,Cham cham
296218,10890,Methi na Gota
296417,4466,Fara
296776,11765,Thayir sadam
296965,6805,Coconut vadi
297078,4504,Kootu
297449,11935,Mysore pak
298095,2875,Panjeeri
299060,9726,Singori
299957,3935,Dal tadka
300033,9966,Khandvi
300315,11038,Chole bhature
301744,3553,Attu
303068,8992,Rasam
303166,9949,Chevdo
303169,3573,Malapua
303719,1176,Paratha
303951,12714,Kachori
303956,8297,Dal tadka
305129,1473,Karela bharta
305332,5680,Thayir sadam
306955,6810,Pantua
307143,13414,Cham cham
307206,12711,Dosa
308380,4672,Kumol Sawul
308538,11949,Mysore pak
308707,6218,Mishti Chholar Dal
308809,12184,Patra
308914,10845,Pithe
309054,10380,Konir Dom
310357,5084,Chikki
310367,13441,Bora Sawul
310435,4730,Basundi
310948,4991,Attu
311052,6562,Keerai poriyal
312213,3788,Mag Dhokli
312443,5301,Papadum
312796,12516,Mushroom do pyaza
312835,11982,Saath
312884,12080,Tandoori Chicken
312965,11374,Paneer butter masala
313030,5973,Gulab jamun
313392,11984,Dahi vada
314426,7905,Shrikhand
314456,1625,Lilva Kachori
314717,10466,Kofta
315333,12567,Sohan papdi
316132,7530,Paneer butter masala
316581,7300,Avial
316632,1301,Chicken Tikka masala
316896,14864,Turiya Patra Vatana sabji
317997,10287,Pani puri
319644,4694,Keerai sadam
320006,5741,Aloo shimla mirch
320656,7632,Cheera Doi
321086,1760,Kootu
321121,6816,Khorisa
321807,14890,Papad
321831,6546,Chhena jalebi
321962,11867,Pindi chana
321967,10890,Chevdo
322179,7269,Zunka
322203,3143,Doodhpak
322309,8837,Imarti
322877,11373,Shahi tukra
323244,14573,Doodhpak
323298,3321,Kajjikaya
323332,10049,Kaju katli
324194,3748,Keerai kootu
324199,2324,Basundi
324615,3723,Undhiyu
325490,7268,Mag Dhokli
326125,12453,Kootu
326266,1958,Bhatura
326404,6551,Mushroom matar
327732,6347,Ghooghra
327847,12680,Handwo
328134,4408,Chingri Bhape
328148,2927,Pani Pitha
328323,13502,Koldil Duck
329070,10634,Kheer
329353,10498,Dal makhani 
329598,11666,Fara
329704,8450,Sheera
329710,1570,Pani Pitha
329847,9180,Bora Sawul
331126,6959,Keerai kootu
331889,8974,Paneer butter masala
332460,10887,Dahi vada
332709,5526,Daal puri
333038,2477,Kothamali sadam
334023,7559,Qubani ka meetha
334030,11961,Red Rice
334172,8542,Surnoli
334347,4805,Patra
335325,10917,Kumol Sawul
335655,2651,Shukto
336063,14892,Galho
336065,10243,Daal baati churma
336517,12941,Handwo
337008,12849,Khorisa
337668,13338,Handwo
338103,1636,Sattu ki roti
338386,1763,Dahi vada
338685,10142,Imarti
339560,13900,Vada
339637,14789,Mysore pak
339770,1276,Aloo tikki
340197,7521,Payasam
340288,5529,Lauki ki subji
340451,6030,Misi roti
340615,3844,Aloo gobi
341033,9664,Aloo tikki
341078,7701,Payokh
341232,8806,Kothamali sadam
341472,12234,Poha
341805,7355,Namakpara
341858,13623,Halvasan
342025,8341,Misti doi
342719,10381,Dal tadka
342720,5944,Black rice
342744,6103,Mushroom matar
342814,11812,Kalakand
342909,2165,Kootu
343565,3457,Poriyal
343566,9097,Obbattu holige
343567,9379,Bajri no rotlo
343594,7725,Ras malai
343858,5733,Basundi
344757,12399,Khar
345540,10105,Sabudana Khichadi
345639,9128,Halvasan
346078,3946,Keri no ras
346309,13918,Biryani
346529,6279,Coconut vadi
347235,3033,Shahi tukra
347416,10691,Bombil fry
347553,1492,Kheer sagar
347621,11050,Khichdi
348570,6930,Prawn malai curry
349062,11499,Prawn malai curry
349173,10083,Pongal
349791,1526,Palathalikalu
349802,11147,Boondi
350979,8934,Payasam
351022,10829,Butter chicken
351123,3552,Alu Pitika
351392,13903,Double ka meetha
352002,13247,Jalebi
352546,4137,Boondi
352561,6745,Kolim Jawla
353098,12211,Chak Hao Kheer
353575,4267,Ariselu
354703,3009,Rasabali
354746,7202,Paneer butter masala
354753,13762,Anarsa
354754,4829,Theeyal
354757,3284,Keerai kootu
355352,10848,Kulfi falooda
355702,11973,Bengena Pitika
355747,6211,Payasam
355757,5055,Jalebi
356195,1162,Sev tameta
356218,3669,Aloo gobi
356626,6734,Panjeeri
356688,5784,Goja
357948,2370,Pork Bharta
359046,5205,Keerai kootu
359299,4807,Puli sadam
359582,13199,Modak
359804,10638,Kadhi pakoda
361739,3081,Patra
361957,2121,Keerai kootu
362084,11352,Aloo shimla mirch
363425,2888,Double ka meetha
363665,7585,Pani puri
363962,8051,Kadai paneer
365058,8839,Gavvalu
365814,6017,Chicken Tikka
365894,4339,Chapati
366167,3694,Bhatura
366790,14132,Thayir sadam
366833,10641,Methi na Gota
366890,9100,Tandoori Chicken
366997,1496,Khichu
367606,13090,Chicken Tikka
367659,11258,Pakhala
368340,13444,Bombil fry
368384,7245,Kutchi dabeli
368709,3293,Pantua
369130,9094,Samosa
369380,6509,Tandoori Chicken
369381,9657,Methi na Gota
369475,5502,Chapati
369558,5016,Red Rice
370701,7035,Gajar ka halwa
370908,1042,Chicken Tikka
371659,12297,Goja
371769,12149,Handwo
371781,9328,Kutchi dabeli
371878,5759,Mushroom do pyaza
371924,1275,Attu
371935,13834,Pattor
371987,11611,Bhatura
372444,12435,Paravannam
372600,6001,Chole bhature
373794,2031,Theeyal
374574,1081,Pav Bhaji
375499,10712,Sabudana Khichadi
375811,11981,Karela bharta
376271,5900,Muthiya
376372,11917,Tandoori Chicken
376495,9461,Keri no ras
376584,7464,Chevdo
377061,4785,Dudhi halwa
377381,12912,Handwo
377656,10281,Shufta
377729,2118,Dal tadka
377930,12540,Kaara kozhambu
378133,9706,Lyangcha
378401,2808,Shahi paneer
378601,2910,Avial
378671,10787,Chhena kheeri
380230,2577,Shukto
380520,1872,Keerai poriyal
381452,6212,Brown Rice
381476,5501,Khichu
381559,2236,Koshambri
381743,11714,Black rice
382302,5793,Chole bhature
382348,4361,Upma
382404,5562,Sambar
382460,14135,Payasam
382691,4706,Khar
383657,11205,Pinaca
383786,11619,Mohanthal
384217,11374,Thepla
384612,14111,Sutar feni
384883,12616,Idli
385368,6393,Misti doi
385379,10058,Makki di roti sarson da saag
385443,4129,Kos kootu
385466,2874,Kheer sagar
385470,3346,Chingri Bhape
385585,8357,Bhakri
385768,12839,Mohanthal
385808,14307,Bhakri
386038,6403,Keri no ras
386329,1275,Dal tadka
386452,9999,Kakinada khaja
386524,6457,Bandar laddu
386617,4182,Lyangcha
386721,5183,Patra
386983,10019,Paratha
387248,7237,Daal Dhokli
387861,8799,Cham cham
388268,11491,Lilva Kachori
388314,5058,Kajjikaya
388668,12115,Pani Pitha
389187,4620,Petha
389234,9115,Keerai masiyal
389482,10110,Masor Koni
389725,8047,Farsi Puri
390426,4954,Naan
390512,7287,Pootharekulu
390659,5166,Farsi Puri
390780,3443,Kadai paneer
390792,7393,Thalipeeth
390814,3044,Amti
390912,11931,Shahi paneer
391229,2134,Papadum
391274,14449,Pesarattu
391418,10730,Bhatura
391508,14878,Chicken Varuval
391571,1753,Basundi
391618,12625,Vada
391672,10124,Poornalu
391694,4342,Imarti
391698,9686,Undhiyu
392108,9644,Petha
392159,9093,Dhokla
392402,9400,Qubani ka meetha
393310,14803,Keerai kootu
393326,7974,Sev tameta
393500,9224,Bajri no rotlo
393942,5079,Paneer tikka masala
394087,8259,Chingri Bhape
394156,13930,Gulab jamun
394204,1299,Amti
394247,1178,Hando Guri
394400,14475,Churma Ladoo
394541,7247,Kadhi pakoda
395439,9681,Laapsi
395519,5271,Doodhpak
395830,13109,Veg Kolhapuri
395831,3106,Lauki ke kofte
395848,4335,Mag Dhokli
395927,11615,Pesarattu
395928,12995,Gatta curry
395985,1224,Rajma chaval
396077,5618,Dahi vada
396263,8018,Sevai
396275,5688,Sev tameta
396407,14131,Puli sadam
396697,4817,Mag Dhokli
396751,2940,Masala Dosa
396843,2471,Koldil Duck
396935,14444,Dudhi halwa
397022,10104,Kutchi dabeli
397171,2515,Sev khamani
397397,14001,Kootu
397492,11507,Gheela Pitha
397744,8969,Gavvalu
397913,9413,Naan
397954,11710,Dhondas
398030,4683,Tandoori Chicken
398062,9208,Idli
398070,13686,Kumol Sawul
398747,7988,Samosa
399096,10321,Rasgulla
399576,1047,Dal tadka
399910,13189,Kadhi pakoda
400357,10824,Bhatura
400587,11291,Vindaloo
400600,10787,Patra
400777,3255,Kadai paneer
401051,6338,Uttapam
401165,12197,Pani puri
401306,13155,Prawn malai curry
401571,2280,Ghevar
401645,5420,Sohan halwa
402069,5971,Lauki ki subji
402234,7111,Kabiraji
402283,12020,Karela bharta
402702,9982,Gajar ka halwa
402771,6611,Ghooghra
403037,7062,Palathalikalu
403038,4446,Kajjikaya
403229,7440,Rabri
403318,12842,Vada
403775,7106,Paniyaram
403893,3778,Imarti
403909,9911,Dhokla
404088,9605,Vada
404454,6714,Red Rice
404496,8915,Sutar feni
404781,7161,Khorisa
405127,3742,Koldil Chicken
405152,6392,Kootu
405165,4837,Lauki ki subji
405313,12686,Chakali
405368,7509,Thalipeeth
405967,9104,Dhondas
406185,2377,Kaju katli
406542,11122,Puttu
406713,6381,Pindi chana
406926,4024,Aloo matar
406947,14737,Khandvi
407008,1886,Pakhala
407058,13548,Daal baati churma
407297,14937,Tandoori Fish Tikka
407616,8161,Khichu
407703,8222,Paneer butter masala
407838,11010,Lauki ki subji
407889,11716,Keerai masiyal
408241,2173,Sambar
408694,11904,Rabri
408751,4862,Keerai sadam
408977,13714,Copra paak
409017,1761,Pork Bharta
409122,5747,Sohan halwa
409412,4209,Keerai kootu
409486,2592,Handwo
409880,7672,Paruppu sadam
410301,10210,Kulfi falooda
410891,14036,Nankhatai
411774,8279,Makki di roti sarson da saag
411961,7694,Puri Bhaji
411982,1897,Gheela Pitha
411990,10811,Handwo
412378,1007,Khandvi
412557,5944,Keerai sadam
412597,5108,Red Rice
412721,8860,Patra
414109,4039,Chorafali
414486,9356,Chicken Tikka
414605,13885,Kombdi vade
414675,14359,Kothamali sadam
414885,2577,Upma
415392,9748,Pesarattu
415543,5869,Chorafali
415569,11187,Keri no ras
415571,2097,Namakpara
415742,13248,Khichu
415809,12145,Navrattan korma
416010,10596,Rasabali
416101,13207,Amti
416212,10909,Kulfi falooda
416478,10214,Kos kootu
416536,1940,Chicken razala
416629,7403,Aloo shimla mirch
416896,3457,Cheera Doi
417144,14711,Til Pitha
417158,10986,Malapua
417308,4358,Bisi bele bath
417454,8098,Unni Appam
418077,4968,Payokh
418299,11496,Beef Fry
418326,1326,Dum aloo
418400,13458,Daal Dhokli
418575,5977,Kansar
418926,6997,Kolim Jawla
419001,6322,Dal makhani 
419220,1529,Chhena poda
419686,12527,Khichdi
419772,1165,Chevdo
420467,12415,Methi na Gota
420484,4582,Haq Maas
420750,11985,Paneer butter masala
420764,8563,Makki di roti sarson da saag
421134,3830,Sattu ki roti
421716,5845,Koshambri
421739,7089,Pithe
422113,4616,Papad
422290,7284,Goja
422416,9624,Chhena poda
422630,997,Shankarpali
422674,13623,Sheera
423071,13394,Bora Sawul
423110,8887,Phirni
423208,9701,Double ka meetha
423422,2892,Gajar ka halwa
423622,4536,Dhondas
423786,14664,Boondi
423945,13233,Misi roti
423950,8009,Shankarpali
424107,13288,Double ka meetha
424125,10463,Attu
424595,9675,Chapati
424609,9690,Brown Rice
424620,4657,Bengena Pitika
424656,12604,Pattor
424870,11764,Kumol Sawul
425092,12949,Sukhdi
425118,8465,Koldil Chicken
425144,8267,Sabudana Khichadi
425357,14169,Kakinada khaja
425478,1984,Upma
425482,7554,Kulfi falooda
425514,5613,Mushroom do pyaza
426114,12278,Kaara kozhambu
426351,1973,Kajjikaya
426422,6646,Jeera Aloo
426785,3110,Sutar feni
426896,1533,Sheer korma
426983,8724,Mushroom do pyaza
427083,2636,Payasam
427092,8595,Qubani ka meetha
427190,1214,Bhindi masala
427388,4958,Kheer sagar
427393,6640,Misi roti
427703,8970,Imarti
428657,9129,Tandoori Chicken
428701,10446,Dalithoy
428717,6921,Khar
428773,7530,Kuzhambu
429131,10998,Idli
429135,6444,Koshimbir
429273,6088,Poriyal
429308,6834,Kuzhambu
429336,9834,Idli
429392,8939,Unni Appam
429519,10415,Thayir sadam
429738,3219,Chana masala
429951,11386,Lauki ki subji
430588,10849,Pork Bharta
430805,10239,Pesarattu
430988,10539,Mishti Chholar Dal
431370,10997,Misi roti
431375,12999,Double ka meetha
431477,7748,Paneer butter masala
431497,8679,Thayir sadam
431569,13617,Undhiyu
431682,5904,Kofta
432043,11479,Dal tadka
432094,2889,Keerai sadam
432169,8940,Mihidana
432316,9574,Kaju katli
432980,11994,Kadai paneer
433674,3438,Idli
434037,6931,Alu Pitika
434076,9620,Gajar ka halwa
434241,11610,Dhokla
434567,11847,Adhirasam
434629,9992,Bhatura
434633,1813,Poornalu
434639,11580,Shankarpali
434648,13720,Daal baati churma
434665,2143,Halvasan
434672,6059,Idiappam
434743,3814,Patra
434748,8808,Mag Dhokli
434891,10675,Paneer butter masala
434969,6761,Chicken razala
435040,8134,Kakinada khaja
435400,12172,Anarsa
435409,5284,Kansar
435577,10793,Dhokla
435632,11074,Mahim halwa
435811,14833,Thalipeeth
436133,5701,Navrattan korma
436147,6932,Idiappam
436223,12166,Vegetable jalfrezi
436423,1395,Dharwad pedha
436908,9855,Vindaloo
437005,6727,Undhiyu
437160,8648,Naan
437396,1763,Sattu ki roti
437458,5332,Lilva Kachori
437570,14566,Obbattu holige
437694,13339,Kansar
437870,2693,Handwo
438005,2012,Khichu
438008,4342,Gajar ka halwa
438391,8858,Kutchi dabeli
438397,9628,Palathalikalu
438487,13456,Shahi paneer
438492,12571,Mysore pak
438809,10095,Kombdi vade
438909,12255,Makki di roti sarson da saag
439515,14903,Pork Bharta
439628,5129,Pongal
439747,12390,Til Pitha
440027,10902,Kuzhakkattai
440257,7233,Bhindi masala
440362,4733,Patra
440407,13077,Papadum
440498,5116,Panjeeri
440553,6938,Singori
440621,10122,Laapsi
440699,10985,Chevdo
440904,5274,Unni Appam
440939,8264,Ghooghra
441276,14455,Koshambri
441531,9524,Pani Pitha
441548,6337,Anarsa
441579,4873,Bora Sawul
441631,11170,Paravannam
441697,4750,Rajma chaval
441714,12313,Petha
441722,13674,Kheer sagar
441782,3701,Kofta
442032,6787,Khandvi
442164,2991,Tandoori Chicken
442197,1140,Lauki ke kofte
442347,3329,Dahi vada
442373,1901,Undhiyu
442462,10543,Chhena kheeri
442467,7802,Khandvi
442632,3105,Gud papdi
442807,3537,Poriyal
443138,11068,Kolim Jawla
443240,11142,Masor tenga
443246,8437,Namakpara
443452,12840,Brown Rice
443617,5735,Keerai poriyal
443937,11274,Mahim halwa
444220,13867,Kalakand
444268,4078,Singori
444297,7037,Sheera
444553,9080,Kachori
444624,6946,Gulab jamun
445039,12248,Churma Ladoo
445093,10545,Payasam
